Date,x
6/24/22 23:59,2.027720132
6/25/22 23:59,2.158157055
6/26/22 23:59,2.171677982
6/27/22 23:59,2.139979338
6/28/22 23:59,2.050234425
6/29/22 23:59,1.964382925
6/30/22 23:59,2.12906833
7/1/22 23:59,2.604658402
7/2/22 23:59,2.521413478
7/3/22 23:59,2.522676361
7/4/22 23:59,2.604660192
7/5/22 23:59,2.638523722
7/6/22 23:59,2.68076728
7/7/22 23:59,2.62263292
7/8/22 23:59,2.715204439
7/9/22 23:59,2.897105956
7/10/22 23:59,3.11098018
7/11/22 23:59,3.070866971
7/12/22 23:59,3.121067289
7/13/22 23:59,3.272177616
7/14/22 23:59,3.485474551
7/15/22 23:59,3.866360884
7/16/22 23:59,4.440365756
7/17/22 23:59,4.268591932
7/18/22 23:59,3.874964166
7/19/22 23:59,3.925179246
7/20/22 23:59,3.848250767
7/21/22 23:59,3.985834717
7/22/22 23:59,4.009421227
7/23/22 23:59,3.978108849
7/24/22 23:59,3.926181714
7/25/22 23:59,3.671536381
7/26/22 23:59,3.137675276
7/27/22 23:59,3.195909545
7/28/22 23:59,3.211138785
7/29/22 23:59,3.019680775
7/30/22 23:59,3.469394078
7/31/22 23:59,3.333283412
8/1/22 23:59,3.339884264
8/2/22 23:59,3.326619575
8/3/22 23:59,3.392745669
8/4/22 23:59,3.30922732
8/5/22 23:59,3.187258358
8/6/22 23:59,3.191654098
8/7/22 23:59,3.283613472
8/8/22 23:59,3.276189638
8/9/22 23:59,3.3689634
8/10/22 23:59,3.344672795
8/11/22 23:59,3.226022383
8/12/22 23:59,3.142764767
8/13/22 23:59,3.141088602
8/14/22 23:59,3.179638247
8/15/22 23:59,3.064003754
8/16/22 23:59,3.128075972
8/17/22 23:59,3.16424488
8/18/22 23:59,3.17219038
8/19/22 23:59,3.162651674
8/20/22 23:59,3.325082192
8/21/22 23:59,3.265840721
8/22/22 23:59,3.27250977
8/23/22 23:59,3.198506413
8/24/22 23:59,3.050599328
8/25/22 23:59,2.880725559
8/26/22 23:59,2.999392881
8/27/22 23:59,3.055514904
8/28/22 23:59,3.166341887
8/29/22 23:59,3.214148417
8/30/22 23:59,3.256713744
8/31/22 23:59,3.188282391
9/1/22 23:59,3.362749849
9/2/22 23:59,3.599722817
9/3/22 23:59,3.514472638
9/4/22 23:59,3.402136124
9/5/22 23:59,3.918774631
9/6/22 23:59,4.25144895
9/7/22 23:59,4.002636075
9/8/22 23:59,3.892828232
9/9/22 23:59,3.923004652
9/10/22 23:59,4.283062726
9/11/22 23:59,4.819420949
9/12/22 23:59,4.670754503
9/13/22 23:59,5.017997098
9/14/22 23:59,5.087695632
9/15/22 23:59,5.034896615
9/16/22 23:59,4.861731471
9/17/22 23:59,4.933082933
9/18/22 23:59,4.255981205
9/19/22 23:59,4.215192707
9/20/22 23:59,3.978111833
9/21/22 23:59,4.072009259
9/22/22 23:59,3.817613319
9/23/22 23:59,3.275188642
9/24/22 23:59,3.477099575
9/25/22 23:59,3.368707362
9/26/22 23:59,3.585769749
9/27/22 23:59,3.974217705
9/28/22 23:59,3.968408522
9/29/22 23:59,3.923943937
9/30/22 23:59,4.079241592
10/1/22 23:59,4.191282439
10/2/22 23:59,4.274088258
10/3/22 23:59,4.431553108
10/4/22 23:59,4.171078339
10/5/22 23:59,4.378838681
10/6/22 23:59,5.118549767
10/7/22 23:59,5.146775642
10/8/22 23:59,4.957750732
10/9/22 23:59,4.816686015
10/10/22 23:59,5.544998368
10/11/22 23:59,5.411568126
10/12/22 23:59,5.27176474
10/13/22 23:59,4.820057881
10/14/22 23:59,5.347828738
10/15/22 23:59,5.536717452
10/16/22 23:59,5.809032486
10/17/22 23:59,5.30395867
10/18/22 23:59,5.316994059
10/19/22 23:59,3.818957848
10/20/22 23:59,3.722042592
10/21/22 23:59,3.51832662
10/22/22 23:59,3.14343154
10/23/22 23:59,2.699436424
10/24/22 23:59,3.218605511
10/25/22 23:59,3.45447662
10/26/22 23:59,3.551937732
10/27/22 23:59,3.416342087
10/28/22 23:59,3.146105598
10/29/22 23:59,2.99722907
10/30/22 23:59,2.970075014
10/31/22 23:59,3.086701471
11/1/22 23:59,3.31258331
11/2/22 23:59,3.345633923
11/3/22 23:59,3.369981625
11/4/22 23:59,3.167903779
11/5/22 23:59,3.072240704
11/6/22 23:59,3.028085991
11/7/22 23:59,2.929239567
11/8/22 23:59,2.655343462
11/9/22 23:59,2.744722162
11/10/22 23:59,2.782256567
11/11/22 23:59,2.619122511
11/12/22 23:59,2.561942754
11/13/22 23:59,2.625413054
11/14/22 23:59,2.696373077
11/15/22 23:59,2.714630133
11/16/22 23:59,2.616047466
11/17/22 23:59,2.551318661
11/18/22 23:59,2.405408117
11/19/22 23:59,2.374143883
11/20/22 23:59,2.268209199
11/21/22 23:59,2.139643882
11/22/22 23:59,1.825666598
11/23/22 23:59,3.69780793
11/24/22 23:59,2.056945252
11/25/22 23:59,2.049794525
11/26/22 23:59,1.903687387
11/27/22 23:59,1.985203427
11/28/22 23:59,2.089177498
11/29/22 23:59,2.213502051
11/30/22 23:59,2.197292028
12/1/22 23:59,2.161971846
12/2/22 23:59,2.093794382
12/3/22 23:59,2.108945876
12/4/22 23:59,2.114479842
12/5/22 23:59,2.071271853
12/6/22 23:59,2.074181975
12/7/22 23:59,1.992761558
12/8/22 23:59,1.907670022
12/9/22 23:59,1.824188075
12/10/22 23:59,1.738144473
12/11/22 23:59,1.651237559
12/12/22 23:59,1.566234009
12/13/22 23:59,1.483561191
12/14/22 23:59,1.401526192
12/15/22 23:59,1.414142446
12/16/22 23:59,1.426799276
12/17/22 23:59,1.439138542
12/18/22 23:59,1.450905581
12/19/22 23:59,1.462247458
12/20/22 23:59,1.473351928
12/21/22 23:59,1.48430644
12/22/22 23:59,1.495844401
12/23/22 23:59,1.507704502
12/24/22 23:59,1.519371737
12/25/22 23:59,1.531237219
12/26/22 23:59,1.542973843
12/27/22 23:59,1.554700775
12/28/22 23:59,1.56649989
12/29/22 23:59,1.577932332
12/30/22 23:59,1.589317324
12/31/22 23:59,1.6007896
1/1/23 23:59,1.612458267
1/2/23 23:59,1.624150825
1/3/23 23:59,1.635618685
1/4/23 23:59,1.64708041
1/5/23 23:59,1.658885286
1/6/23 23:59,1.67108848
1/7/23 23:59,1.683473964
1/8/23 23:59,1.695829903
1/9/23 23:59,1.708032994
1/10/23 23:59,1.720024582
1/11/23 23:59,1.731689551
1/12/23 23:59,1.743725861
1/13/23 23:59,1.756574054
1/14/23 23:59,1.769429346
1/15/23 23:59,1.782700465
1/16/23 23:59,1.796012788
1/17/23 23:59,1.809304499
1/18/23 23:59,1.822917604
1/19/23 23:59,1.836403638
1/20/23 23:59,1.849887878
1/21/23 23:59,1.863274507
1/22/23 23:59,1.876360673
1/23/23 23:59,1.889404896
1/24/23 23:59,1.902119195
1/25/23 23:59,1.914433987
1/26/23 23:59,1.926643603
1/27/23 23:59,1.939064739
1/28/23 23:59,1.951418715
1/29/23 23:59,1.963741919
1/30/23 23:59,1.975667814
1/31/23 23:59,1.987489774
2/1/23 23:59,1.999889351
2/2/23 23:59,2.013043507
2/3/23 23:59,2.026136232
2/4/23 23:59,2.038999776
2/5/23 23:59,2.051757267
2/6/23 23:59,2.064609403
2/7/23 23:59,2.077480368
2/8/23 23:59,2.090229153
2/9/23 23:59,2.103152913
2/10/23 23:59,2.116290213
2/11/23 23:59,2.089150074
2/12/23 23:59,2.060786228
2/13/23 23:59,2.032958913
2/14/23 23:59,2.004277712
2/15/23 23:59,1.975308741
2/16/23 23:59,1.946974224
2/17/23 23:59,1.919416618
2/18/23 23:59,1.892071618
2/19/23 23:59,1.864228426
2/20/23 23:59,1.836271122
2/21/23 23:59,1.80889034
2/22/23 23:59,1.78226902
2/23/23 23:59,1.755558967
2/24/23 23:59,1.727775349
2/25/23 23:59,1.699620954
2/26/23 23:59,1.670504948
2/27/23 23:59,1.640036757
2/28/23 23:59,1.610332669
3/1/23 23:59,1.582534066
3/2/23 23:59,1.554886988
3/3/23 23:59,1.527072825
3/4/23 23:59,1.50041635
3/5/23 23:59,1.473590949
3/6/23 23:59,1.446086021
3/7/23 23:59,1.419538141
3/8/23 23:59,1.393393483
3/9/23 23:59,1.368132154
3/10/23 23:59,1.342955408
3/11/23 23:59,1.317454541
3/12/23 23:59,1.326806487
3/13/23 23:59,1.335994733
3/14/23 23:59,1.345107226
3/15/23 23:59,1.354287323
3/16/23 23:59,1.36348087
3/17/23 23:59,1.372587145
3/18/23 23:59,1.381818402
3/19/23 23:59,1.391202188
3/20/23 23:59,1.40037698
3/21/23 23:59,1.409578951
3/22/23 23:59,1.419314158
3/23/23 23:59,1.42889096
3/24/23 23:59,1.438399699
3/25/23 23:59,1.448181119
3/26/23 23:59,1.459392204
3/27/23 23:59,1.471409501
3/28/23 23:59,1.484644414
3/29/23 23:59,1.50323987
3/30/23 23:59,1.526734417
3/31/23 23:59,1.546746833
4/1/23 23:59,1.567794286
4/2/23 23:59,1.591409457
4/3/23 23:59,1.613693559
4/4/23 23:59,1.636098806
4/5/23 23:59,1.657782381
4/6/23 23:59,1.678605023
4/7/23 23:59,1.699621519
4/8/23 23:59,1.719443421
4/9/23 23:59,1.738565813
4/10/23 23:59,1.758329958
4/11/23 23:59,1.777753951
4/12/23 23:59,1.795866406
4/13/23 23:59,1.813730768
4/14/23 23:59,1.794355947
4/15/23 23:59,1.774730051
4/16/23 23:59,1.755488797
4/17/23 23:59,1.735559623
4/18/23 23:59,1.715512517
4/19/23 23:59,1.695621973
4/20/23 23:59,1.675991064
4/21/23 23:59,1.657633383
4/22/23 23:59,1.641945006
4/23/23 23:59,1.625965458
4/24/23 23:59,1.609909764
4/25/23 23:59,1.594811361
4/26/23 23:59,1.57746439
4/27/23 23:59,1.560797973
4/28/23 23:59,1.544098552
4/29/23 23:59,1.527465454
4/30/23 23:59,1.510501726
5/1/23 23:59,1.493955589
5/2/23 23:59,1.478019297
5/3/23 23:59,1.462061027
5/4/23 23:59,1.445642959
5/5/23 23:59,1.429262011
5/6/23 23:59,1.412417194
5/7/23 23:59,1.39569383
5/8/23 23:59,1.379563718
5/9/23 23:59,1.363849894
5/10/23 23:59,1.348144451
5/11/23 23:59,1.33224626
5/12/23 23:59,1.316926241
5/13/23 23:59,1.301285862
5/14/23 23:59,1.285464637
5/15/23 23:59,1.269603685
5/16/23 23:59,1.253790427
5/17/23 23:59,1.265630219
5/18/23 23:59,1.277018026
5/19/23 23:59,1.287505045
5/20/23 23:59,1.297495809
5/21/23 23:59,1.307396059
5/22/23 23:59,1.317685063
5/23/23 23:59,1.328727008
5/24/23 23:59,1.339879121
5/25/23 23:59,1.351112393
5/26/23 23:59,1.361672072
5/27/23 23:59,1.371912875
5/28/23 23:59,1.382006495
5/29/23 23:59,1.391770626
5/30/23 23:59,1.400621771
5/31/23 23:59,1.409770845
6/1/23 23:59,1.419045034
6/2/23 23:59,1.427775442
6/3/23 23:59,1.436315251
6/4/23 23:59,1.445066628
6/5/23 23:59,1.454054538
6/6/23 23:59,1.463103306
6/7/23 23:59,1.471823464
6/8/23 23:59,1.480327859
6/9/23 23:59,1.488345886
6/10/23 23:59,1.496259699
6/11/23 23:59,1.503820397
6/12/23 23:59,1.510952543
6/13/23 23:59,1.517038098
6/14/23 23:59,1.529364125
6/15/23 23:59,1.536220609
6/16/23 23:59,1.543053257
6/17/23 23:59,1.549398882
6/18/23 23:59,1.556016227
6/19/23 23:59,1.562980152
6/20/23 23:59,1.570358492
6/21/23 23:59,1.577682799
6/22/23 23:59,1.584889371
6/23/23 23:59,1.591868686
6/24/23 23:59,1.598898506
6/25/23 23:59,1.605946772
6/26/23 23:59,1.612851011
6/27/23 23:59,1.619764951
6/28/23 23:59,1.62640749
6/29/23 23:59,1.63276639
6/30/23 23:59,1.638847017
7/1/23 23:59,1.644640832
7/2/23 23:59,1.650144957
7/3/23 23:59,1.64552487
7/4/23 23:59,1.640808412
7/5/23 23:59,1.636386801
7/6/23 23:59,1.632103077
7/7/23 23:59,1.62801971
7/8/23 23:59,1.623767638
7/9/23 23:59,1.61959497
7/10/23 23:59,1.615401199
7/11/23 23:59,1.610676897
7/12/23 23:59,1.604916122
7/13/23 23:59,1.595721546
7/14/23 23:59,1.584584729
7/15/23 23:59,1.575039981
7/16/23 23:59,1.56522506
7/17/23 23:59,1.555775205
7/18/23 23:59,1.547771535
7/19/23 23:59,1.538734892
7/20/23 23:59,1.529416201
7/21/23 23:59,1.519747362
7/22/23 23:59,1.510609021
7/23/23 23:59,1.501243552
7/24/23 23:59,1.491591963
7/25/23 23:59,1.482003301
7/26/23 23:59,1.472228969
7/27/23 23:59,1.463025143
7/28/23 23:59,1.454416621
7/29/23 23:59,1.44630574
7/30/23 23:59,1.437673112
7/31/23 23:59,1.4289864
8/1/23 23:59,1.420426483
8/2/23 23:59,1.412225545
8/3/23 23:59,1.404368014
8/4/23 23:59,1.39585174
8/5/23 23:59,1.385433107
8/6/23 23:59,1.375347453
8/7/23 23:59,1.365256747
8/8/23 23:59,1.354838107
8/9/23 23:59,1.344284012
8/10/23 23:59,1.333560943
8/11/23 23:59,1.323070411
8/12/23 23:59,1.312209593
8/13/23 23:59,1.300621169
8/14/23 23:59,1.312252657
8/15/23 23:59,1.324408591
8/16/23 23:59,1.336334584
8/17/23 23:59,1.348626527
8/18/23 23:59,1.3610418
8/19/23 23:59,1.373185164
8/20/23 23:59,1.384995567
8/21/23 23:59,1.396714853
8/22/23 23:59,1.408647649
8/23/23 23:59,1.420629351
8/24/23 23:59,1.432363972
8/25/23 23:59,1.443773109
8/26/23 23:59,1.455220275
8/27/23 23:59,1.467127539
8/28/23 23:59,1.479193709
8/29/23 23:59,1.491671997
8/30/23 23:59,1.504729793
8/31/23 23:59,1.517460117
9/1/23 23:59,1.529373804
9/2/23 23:59,1.541222551
9/3/23 23:59,1.553142907
9/4/23 23:59,1.56456711
9/5/23 23:59,1.576063711
9/6/23 23:59,1.587851537
9/7/23 23:59,1.5992292
9/8/23 23:59,1.610434054
9/9/23 23:59,1.621260337
9/10/23 23:59,1.632050371
9/11/23 23:59,1.642979314
9/12/23 23:59,1.654068497
9/13/23 23:59,1.66511967
9/14/23 23:59,1.676338738
9/15/23 23:59,1.687148641
9/16/23 23:59,1.69691402
9/17/23 23:59,1.705968403
9/18/23 23:59,1.7149048
9/19/23 23:59,1.723528822
9/20/23 23:59,1.732281891
9/21/23 23:59,1.741110837
9/22/23 23:59,1.749972246
9/23/23 23:59,1.759178632
9/24/23 23:59,1.768490007
9/25/23 23:59,1.778055282
9/26/23 23:59,1.787389865
9/27/23 23:59,1.796608566
9/28/23 23:59,1.80568641
9/29/23 23:59,1.814639861
9/30/23 23:59,1.82376229
10/1/23 23:59,1.832773899
10/2/23 23:59,1.841814492
10/3/23 23:59,1.850628254
10/4/23 23:59,1.859033281
10/5/23 23:59,1.867134622
10/6/23 23:59,1.875066386
10/7/23 23:59,1.882891038
10/8/23 23:59,1.891132439
10/9/23 23:59,1.89960394
10/10/23 23:59,1.907937678
10/11/23 23:59,1.916413023
10/12/23 23:59,1.924796326
10/13/23 23:59,1.933172706
10/14/23 23:59,1.941600645
10/15/23 23:59,1.949766675
10/16/23 23:59,1.957898812
10/17/23 23:59,1.966093295
10/18/23 23:59,1.974428057
10/19/23 23:59,1.982779884
10/20/23 23:59,1.990971213
10/21/23 23:59,1.99915816
10/22/23 23:59,2.007590214
10/23/23 23:59,2.016306781
10/24/23 23:59,2.025153555
10/25/23 23:59,2.023516965
10/26/23 23:59,2.021909022
10/27/23 23:59,2.020314335
10/28/23 23:59,2.018707818
10/29/23 23:59,2.017098948
10/30/23 23:59,2.015505349
10/31/23 23:59,2.01388988
11/1/23 23:59,2.012247717
11/2/23 23:59,2.010642128
11/3/23 23:59,2.009031783
11/4/23 23:59,2.007328122
11/5/23 23:59,2.005652182
11/6/23 23:59,2.003988152
11/7/23 23:59,2.002276404
11/8/23 23:59,2.000314464
11/9/23 23:59,1.998211437
11/10/23 23:59,1.995895327
11/11/23 23:59,1.992641123
11/12/23 23:59,1.988529577
11/13/23 23:59,1.985027404
11/14/23 23:59,1.9813441
11/15/23 23:59,1.977211445
11/16/23 23:59,1.973311727
11/17/23 23:59,1.969390809
11/18/23 23:59,1.965596183
11/19/23 23:59,1.961952221
11/20/23 23:59,1.958274334
11/21/23 23:59,1.954805501
11/22/23 23:59,1.951459083
11/23/23 23:59,1.948000357
11/24/23 23:59,1.944601158
11/25/23 23:59,1.941431479
11/26/23 23:59,1.938305215
11/27/23 23:59,1.93494397
11/28/23 23:59,1.931805896
11/29/23 23:59,1.928675018
11/30/23 23:59,1.925341695
12/1/23 23:59,1.921909297
12/2/23 23:59,1.918509871
12/3/23 23:59,1.91501121
12/4/23 23:59,1.911158476
12/5/23 23:59,1.907511576
12/6/23 23:59,1.903847836
12/7/23 23:59,1.900289512
12/8/23 23:59,1.896897887
12/9/23 23:59,1.893676908
12/10/23 23:59,1.890937331
12/11/23 23:59,1.888049079
12/12/23 23:59,1.884911695
12/13/23 23:59,1.881927973
12/14/23 23:59,1.879040419
12/15/23 23:59,1.876092632
12/16/23 23:59,1.873329126
12/17/23 23:59,1.870651798
12/18/23 23:59,1.868099694
12/19/23 23:59,1.865442148
12/20/23 23:59,1.862834231
12/21/23 23:59,1.860213125
12/22/23 23:59,1.857260435
12/23/23 23:59,1.853659951
12/24/23 23:59,1.847913341
12/25/23 23:59,1.840952831
12/26/23 23:59,1.834987363
12/27/23 23:59,1.828853037
12/28/23 23:59,1.822946878
12/29/23 23:59,1.817944585
12/30/23 23:59,1.812296682
12/31/23 23:59,1.806472501
