Date,Point.Forecast
6/25/22 23:59,419.0143034
6/26/22 23:59,419.6231512
6/27/22 23:59,420.2319991
6/28/22 23:59,420.8408469
6/29/22 23:59,421.4496947
6/30/22 23:59,422.0585425
7/1/22 23:59,422.6673903
7/2/22 23:59,423.2762381
7/3/22 23:59,423.8850859
7/4/22 23:59,424.4939337
7/5/22 23:59,425.1027815
7/6/22 23:59,425.7116293
7/7/22 23:59,426.3204771
7/8/22 23:59,426.9293249
7/9/22 23:59,427.5381727
7/10/22 23:59,428.1470206
7/11/22 23:59,428.7558684
7/12/22 23:59,429.3647162
7/13/22 23:59,429.973564
7/14/22 23:59,430.5824118
7/15/22 23:59,431.1912596
7/16/22 23:59,431.8001074
7/17/22 23:59,432.4089552
7/18/22 23:59,433.017803
7/19/22 23:59,433.6266508
7/20/22 23:59,434.2354986
7/21/22 23:59,434.8443464
7/22/22 23:59,435.4531942
7/23/22 23:59,436.0620421
7/24/22 23:59,436.6708899
7/25/22 23:59,437.2797377
7/26/22 23:59,437.8885855
7/27/22 23:59,438.4974333
7/28/22 23:59,439.1062811
7/29/22 23:59,439.7151289
7/30/22 23:59,440.3239767
7/31/22 23:59,440.9328245
8/1/22 23:59,441.5416723
8/2/22 23:59,442.1505201
8/3/22 23:59,442.7593679
8/4/22 23:59,443.3682157
8/5/22 23:59,443.9770636
8/6/22 23:59,444.5859114
8/7/22 23:59,445.1947592
8/8/22 23:59,445.803607
8/9/22 23:59,446.4124548
8/10/22 23:59,447.0213026
8/11/22 23:59,447.6301504
8/12/22 23:59,448.2389982
8/13/22 23:59,448.847846
8/14/22 23:59,449.4566938
8/15/22 23:59,450.0655416
8/16/22 23:59,450.6743894
8/17/22 23:59,451.2832372
8/18/22 23:59,451.8920851
8/19/22 23:59,452.5009329
8/20/22 23:59,453.1097807
8/21/22 23:59,453.7186285
8/22/22 23:59,454.3274763
8/23/22 23:59,454.9363241
8/24/22 23:59,455.5451719
8/25/22 23:59,456.1540197
8/26/22 23:59,456.7628675
8/27/22 23:59,457.3717153
8/28/22 23:59,457.9805631
8/29/22 23:59,458.5894109
8/30/22 23:59,459.1982587
8/31/22 23:59,459.8071066
9/1/22 23:59,460.4159544
9/2/22 23:59,461.0248022
9/3/22 23:59,461.63365
9/4/22 23:59,462.2424978
9/5/22 23:59,462.8513456
9/6/22 23:59,463.4601934
9/7/22 23:59,464.0690412
9/8/22 23:59,464.677889
9/9/22 23:59,465.2867368
9/10/22 23:59,465.8955846
9/11/22 23:59,466.5044324
9/12/22 23:59,467.1132802
9/13/22 23:59,467.722128
9/14/22 23:59,468.3309759
9/15/22 23:59,468.9398237
9/16/22 23:59,469.5486715
9/17/22 23:59,470.1575193
9/18/22 23:59,470.7663671
9/19/22 23:59,471.3752149
9/20/22 23:59,471.9840627
9/21/22 23:59,472.5929105
9/22/22 23:59,473.2017583
9/23/22 23:59,473.8106061
9/24/22 23:59,474.4194539
9/25/22 23:59,475.0283017
9/26/22 23:59,475.6371495
9/27/22 23:59,476.2459974
9/28/22 23:59,476.8548452
9/29/22 23:59,477.463693
9/30/22 23:59,478.0725408
10/1/22 23:59,478.6813886
10/2/22 23:59,479.2902364
10/3/22 23:59,479.8990842
10/4/22 23:59,480.507932
10/5/22 23:59,481.1167798
10/6/22 23:59,481.7256276
10/7/22 23:59,482.3344754
10/8/22 23:59,482.9433232
10/9/22 23:59,483.552171
10/10/22 23:59,484.1610189
10/11/22 23:59,484.7698667
10/12/22 23:59,485.3787145
10/13/22 23:59,485.9875623
10/14/22 23:59,486.5964101
10/15/22 23:59,487.2052579
10/16/22 23:59,487.8141057
10/17/22 23:59,488.4229535
10/18/22 23:59,489.0318013
10/19/22 23:59,489.6406491
10/20/22 23:59,490.2494969
10/21/22 23:59,490.8583447
10/22/22 23:59,491.4671925
10/23/22 23:59,492.0760404
10/24/22 23:59,492.6848882
10/25/22 23:59,493.293736
10/26/22 23:59,493.9025838
10/27/22 23:59,494.5114316
10/28/22 23:59,495.1202794
10/29/22 23:59,495.7291272
10/30/22 23:59,496.337975
10/31/22 23:59,496.9468228
11/1/22 23:59,497.5556706
11/2/22 23:59,498.1645184
11/3/22 23:59,498.7733662
11/4/22 23:59,499.382214
11/5/22 23:59,499.9910619
11/6/22 23:59,500.5999097
11/7/22 23:59,501.2087575
11/8/22 23:59,501.8176053
11/9/22 23:59,502.4264531
11/10/22 23:59,503.0353009
11/11/22 23:59,503.6441487
11/12/22 23:59,504.2529965
11/13/22 23:59,504.8618443
11/14/22 23:59,505.4706921
11/15/22 23:59,506.0795399
11/16/22 23:59,506.6883877
11/17/22 23:59,507.2972355
11/18/22 23:59,507.9060834
11/19/22 23:59,508.5149312
11/20/22 23:59,509.123779
11/21/22 23:59,509.7326268
11/22/22 23:59,510.3414746
11/23/22 23:59,510.9503224
11/24/22 23:59,511.5591702
11/25/22 23:59,512.168018
11/26/22 23:59,512.7768658
11/27/22 23:59,513.3857136
11/28/22 23:59,513.9945614
11/29/22 23:59,514.6034092
11/30/22 23:59,515.212257
12/1/22 23:59,515.8211049
12/2/22 23:59,516.4299527
12/3/22 23:59,517.0388005
12/4/22 23:59,517.6476483
12/5/22 23:59,518.2564961
12/6/22 23:59,518.8653439
12/7/22 23:59,519.4741917
12/8/22 23:59,520.0830395
12/9/22 23:59,520.6918873
12/10/22 23:59,521.3007351
12/11/22 23:59,521.9095829
12/12/22 23:59,522.5184307
12/13/22 23:59,523.1272785
12/14/22 23:59,523.7361264
12/15/22 23:59,524.3449742
12/16/22 23:59,524.953822
12/17/22 23:59,525.5626698
12/18/22 23:59,526.1715176
12/19/22 23:59,526.7803654
12/20/22 23:59,527.3892132
12/21/22 23:59,527.998061
12/22/22 23:59,528.6069088
12/23/22 23:59,529.2157566
12/24/22 23:59,529.8246044
12/25/22 23:59,530.4334522
12/26/22 23:59,531.0423
12/27/22 23:59,531.6511479
12/28/22 23:59,532.2599957
12/29/22 23:59,532.8688435
12/30/22 23:59,533.4776913
12/31/22 23:59,534.0865391
1/1/23 23:59,534.6953869
1/2/23 23:59,535.3042347
1/3/23 23:59,535.9130825
1/4/23 23:59,536.5219303
1/5/23 23:59,537.1307781
1/6/23 23:59,537.7396259
1/7/23 23:59,538.3484737
1/8/23 23:59,538.9573215
1/9/23 23:59,539.5661694
1/10/23 23:59,540.1750172
1/11/23 23:59,540.783865
1/12/23 23:59,541.3927128
1/13/23 23:59,542.0015606
1/14/23 23:59,542.6104084
1/15/23 23:59,543.2192562
1/16/23 23:59,543.828104
1/17/23 23:59,544.4369518
1/18/23 23:59,545.0457996
1/19/23 23:59,545.6546474
1/20/23 23:59,546.2634952
1/21/23 23:59,546.872343
1/22/23 23:59,547.4811909
1/23/23 23:59,548.0900387
1/24/23 23:59,548.6988865
1/25/23 23:59,549.3077343
1/26/23 23:59,549.9165821
1/27/23 23:59,550.5254299
1/28/23 23:59,551.1342777
1/29/23 23:59,551.7431255
1/30/23 23:59,552.3519733
1/31/23 23:59,552.9608211
2/1/23 23:59,553.5696689
2/2/23 23:59,554.1785167
2/3/23 23:59,554.7873645
2/4/23 23:59,555.3962124
2/5/23 23:59,556.0050602
2/6/23 23:59,556.613908
2/7/23 23:59,557.2227558
2/8/23 23:59,557.8316036
2/9/23 23:59,558.4404514
2/10/23 23:59,559.0492992
2/11/23 23:59,559.658147
2/12/23 23:59,560.2669948
2/13/23 23:59,560.8758426
2/14/23 23:59,561.4846904
2/15/23 23:59,562.0935382
2/16/23 23:59,562.702386
2/17/23 23:59,563.3112339
2/18/23 23:59,563.9200817
2/19/23 23:59,564.5289295
2/20/23 23:59,565.1377773
2/21/23 23:59,565.7466251
2/22/23 23:59,566.3554729
2/23/23 23:59,566.9643207
2/24/23 23:59,567.5731685
2/25/23 23:59,568.1820163
