Date,Hi.80
12/3/22 23:59,1.156692835
12/4/22 23:59,1.159887085
12/5/22 23:59,1.163089959
12/6/22 23:59,1.166301489
12/7/22 23:59,1.169521709
12/8/22 23:59,1.172750651
12/9/22 23:59,1.17598835
12/10/22 23:59,1.179234837
12/11/22 23:59,1.182490147
12/12/22 23:59,1.185754314
12/13/22 23:59,1.189027369
12/14/22 23:59,1.192309348
12/15/22 23:59,1.195600284
12/16/22 23:59,1.19890021
12/17/22 23:59,1.202209161
12/18/22 23:59,1.20552717
12/19/22 23:59,1.208854271
12/20/22 23:59,1.212190498
12/21/22 23:59,1.215535886
12/22/22 23:59,1.218890468
12/23/22 23:59,1.222254278
12/24/22 23:59,1.225627351
12/25/22 23:59,1.229009722
12/26/22 23:59,1.232401425
12/27/22 23:59,1.235802493
12/28/22 23:59,1.239212963
12/29/22 23:59,1.242632868
12/30/22 23:59,1.246062244
12/31/22 23:59,1.249501124
1/1/23 23:59,1.252949545
1/2/23 23:59,1.256407541
1/3/23 23:59,1.259875147
1/4/23 23:59,1.263352398
1/5/23 23:59,1.266839329
1/6/23 23:59,1.270335977
1/7/23 23:59,1.273842375
1/8/23 23:59,1.277358561
1/9/23 23:59,1.280884568
1/10/23 23:59,1.284420434
1/11/23 23:59,1.287966193
1/12/23 23:59,1.291521881
1/13/23 23:59,1.295087535
1/14/23 23:59,1.29866319
1/15/23 23:59,1.302248882
1/16/23 23:59,1.305844648
1/17/23 23:59,1.309450523
1/18/23 23:59,1.313066545
1/19/23 23:59,1.316692748
1/20/23 23:59,1.320329171
1/21/23 23:59,1.323975849
1/22/23 23:59,1.32763282
1/23/23 23:59,1.331300119
1/24/23 23:59,1.334977784
1/25/23 23:59,1.338665852
1/26/23 23:59,1.34236436
1/27/23 23:59,1.346073344
1/28/23 23:59,1.349792843
1/29/23 23:59,1.353522893
1/30/23 23:59,1.357263531
1/31/23 23:59,1.361014796
2/1/23 23:59,1.364776725
2/2/23 23:59,1.368549355
2/3/23 23:59,1.372332725
2/4/23 23:59,1.376126872
2/5/23 23:59,1.379931834
2/6/23 23:59,1.383747649
2/7/23 23:59,1.387574356
2/8/23 23:59,1.391411992
2/9/23 23:59,1.395260596
2/10/23 23:59,1.399120206
2/11/23 23:59,1.402990862
2/12/23 23:59,1.406872601
2/13/23 23:59,1.410765462
2/14/23 23:59,1.414669485
2/15/23 23:59,1.418584708
2/16/23 23:59,1.42251117
2/17/23 23:59,1.42644891
2/18/23 23:59,1.430397968
2/19/23 23:59,1.434358383
2/20/23 23:59,1.438330195
2/21/23 23:59,1.442313442
2/22/23 23:59,1.446308165
2/23/23 23:59,1.450314404
2/24/23 23:59,1.454332197
2/25/23 23:59,1.458361586
2/26/23 23:59,1.46240261
2/27/23 23:59,1.46645531
2/28/23 23:59,1.470519726
3/1/23 23:59,1.474595898
3/2/23 23:59,1.478683866
3/3/23 23:59,1.482783672
3/4/23 23:59,1.486895356
3/5/23 23:59,1.491018959
3/6/23 23:59,1.495154522
3/7/23 23:59,1.499302086
3/8/23 23:59,1.503461691
3/9/23 23:59,1.507633381
3/10/23 23:59,1.511817195
3/11/23 23:59,1.516013175
3/12/23 23:59,1.520221363
3/13/23 23:59,1.5244418
3/14/23 23:59,1.52867453
3/15/23 23:59,1.532919592
3/16/23 23:59,1.53717703
3/17/23 23:59,1.541446886
3/18/23 23:59,1.545729201
3/19/23 23:59,1.550024019
