Date,Point.Forecast
6/24/22 23:59,36.06019488
6/25/22 23:59,36.07222877
6/26/22 23:59,36.08426266
6/27/22 23:59,36.09629654
6/28/22 23:59,36.10833043
6/29/22 23:59,36.12036432
6/30/22 23:59,36.13239821
7/1/22 23:59,36.1444321
7/2/22 23:59,36.15646599
7/3/22 23:59,36.16849988
7/4/22 23:59,36.18053377
7/5/22 23:59,36.19256765
7/6/22 23:59,36.20460154
7/7/22 23:59,36.21663543
7/8/22 23:59,36.22866932
7/9/22 23:59,36.24070321
7/10/22 23:59,36.2527371
7/11/22 23:59,36.26477099
7/12/22 23:59,36.27680487
7/13/22 23:59,36.28883876
7/14/22 23:59,36.30087265
7/15/22 23:59,36.31290654
7/16/22 23:59,36.32494043
7/17/22 23:59,36.33697432
7/18/22 23:59,36.34900821
7/19/22 23:59,36.36104209
7/20/22 23:59,36.37307598
7/21/22 23:59,36.38510987
7/22/22 23:59,36.39714376
7/23/22 23:59,36.40917765
7/24/22 23:59,36.42121154
7/25/22 23:59,36.43324543
7/26/22 23:59,36.44527931
7/27/22 23:59,36.4573132
7/28/22 23:59,36.46934709
7/29/22 23:59,36.48138098
7/30/22 23:59,36.49341487
7/31/22 23:59,36.50544876
8/1/22 23:59,36.51748265
8/2/22 23:59,36.52951654
8/3/22 23:59,36.54155042
8/4/22 23:59,36.55358431
8/5/22 23:59,36.5656182
8/6/22 23:59,36.57765209
8/7/22 23:59,36.58968598
8/8/22 23:59,36.60171987
8/9/22 23:59,36.61375376
8/10/22 23:59,36.62578764
8/11/22 23:59,36.63782153
8/12/22 23:59,36.64985542
8/13/22 23:59,36.66188931
8/14/22 23:59,36.6739232
8/15/22 23:59,36.68595709
8/16/22 23:59,36.69799098
8/17/22 23:59,36.71002486
8/18/22 23:59,36.72205875
8/19/22 23:59,36.73409264
8/20/22 23:59,36.74612653
8/21/22 23:59,36.75816042
8/22/22 23:59,36.77019431
8/23/22 23:59,36.7822282
8/24/22 23:59,36.79426209
8/25/22 23:59,36.80629597
8/26/22 23:59,36.81832986
8/27/22 23:59,36.83036375
8/28/22 23:59,36.84239764
8/29/22 23:59,36.85443153
8/30/22 23:59,36.86646542
8/31/22 23:59,36.87849931
9/1/22 23:59,36.89053319
9/2/22 23:59,36.90256708
9/3/22 23:59,36.91460097
9/4/22 23:59,36.92663486
9/5/22 23:59,36.93866875
9/6/22 23:59,36.95070264
9/7/22 23:59,36.96273653
9/8/22 23:59,36.97477041
9/9/22 23:59,36.9868043
9/10/22 23:59,36.99883819
9/11/22 23:59,37.01087208
9/12/22 23:59,37.02290597
9/13/22 23:59,37.03493986
9/14/22 23:59,37.04697375
9/15/22 23:59,37.05900764
9/16/22 23:59,37.07104152
9/17/22 23:59,37.08307541
9/18/22 23:59,37.0951093
9/19/22 23:59,37.10714319
9/20/22 23:59,37.11917708
9/21/22 23:59,37.13121097
9/22/22 23:59,37.14324486
9/23/22 23:59,37.15527874
9/24/22 23:59,37.16731263
9/25/22 23:59,37.17934652
9/26/22 23:59,37.19138041
9/27/22 23:59,37.2034143
9/28/22 23:59,37.21544819
9/29/22 23:59,37.22748208
9/30/22 23:59,37.23951596
10/1/22 23:59,37.25154985
10/2/22 23:59,37.26358374
10/3/22 23:59,37.27561763
10/4/22 23:59,37.28765152
10/5/22 23:59,37.29968541
10/6/22 23:59,37.3117193
10/7/22 23:59,37.32375318
10/8/22 23:59,37.33578707
10/9/22 23:59,37.34782096
10/10/22 23:59,37.35985485
10/11/22 23:59,37.37188874
10/12/22 23:59,37.38392263
10/13/22 23:59,37.39595652
10/14/22 23:59,37.40799041
10/15/22 23:59,37.42002429
10/16/22 23:59,37.43205818
10/17/22 23:59,37.44409207
10/18/22 23:59,37.45612596
10/19/22 23:59,37.46815985
10/20/22 23:59,37.48019374
10/21/22 23:59,37.49222763
10/22/22 23:59,37.50426151
10/23/22 23:59,37.5162954
10/24/22 23:59,37.52832929
10/25/22 23:59,37.54036318
10/26/22 23:59,37.55239707
10/27/22 23:59,37.56443096
10/28/22 23:59,37.57646485
10/29/22 23:59,37.58849873
10/30/22 23:59,37.60053262
10/31/22 23:59,37.61256651
11/1/22 23:59,37.6246004
11/2/22 23:59,37.63663429
11/3/22 23:59,37.64866818
11/4/22 23:59,37.66070207
11/5/22 23:59,37.67273596
11/6/22 23:59,37.68476984
11/7/22 23:59,37.69680373
11/8/22 23:59,37.70883762
11/9/22 23:59,37.72087151
11/10/22 23:59,37.7329054
11/11/22 23:59,37.74493929
11/12/22 23:59,37.75697318
11/13/22 23:59,37.76900706
11/14/22 23:59,37.78104095
11/15/22 23:59,37.79307484
11/16/22 23:59,37.80510873
11/17/22 23:59,37.81714262
11/18/22 23:59,37.82917651
11/19/22 23:59,37.8412104
11/20/22 23:59,37.85324428
11/21/22 23:59,37.86527817
11/22/22 23:59,37.87731206
11/23/22 23:59,37.88934595
11/24/22 23:59,37.90137984
11/25/22 23:59,37.91341373
11/26/22 23:59,37.92544762
11/27/22 23:59,37.93748151
11/28/22 23:59,37.94951539
11/29/22 23:59,37.96154928
11/30/22 23:59,37.97358317
12/1/22 23:59,37.98561706
12/2/22 23:59,37.99765095
12/3/22 23:59,38.00968484
12/4/22 23:59,38.02171873
12/5/22 23:59,38.03375261
12/6/22 23:59,38.0457865
12/7/22 23:59,38.05782039
12/8/22 23:59,38.06985428
12/9/22 23:59,38.08188817
12/10/22 23:59,38.09392206
12/11/22 23:59,38.10595595
12/12/22 23:59,38.11798983
12/13/22 23:59,38.13002372
12/14/22 23:59,38.14205761
12/15/22 23:59,38.1540915
12/16/22 23:59,38.16612539
12/17/22 23:59,38.17815928
12/18/22 23:59,38.19019317
12/19/22 23:59,38.20222706
12/20/22 23:59,38.21426094
12/21/22 23:59,38.22629483
12/22/22 23:59,38.23832872
12/23/22 23:59,38.25036261
12/24/22 23:59,38.2623965
12/25/22 23:59,38.27443039
12/26/22 23:59,38.28646428
12/27/22 23:59,38.29849816
12/28/22 23:59,38.31053205
12/29/22 23:59,38.32256594
12/30/22 23:59,38.33459983
12/31/22 23:59,38.34663372
1/1/23 23:59,38.35866761
1/2/23 23:59,38.3707015
1/3/23 23:59,38.38273538
1/4/23 23:59,38.39476927
1/5/23 23:59,38.40680316
1/6/23 23:59,38.41883705
1/7/23 23:59,38.43087094
1/8/23 23:59,38.44290483
1/9/23 23:59,38.45493872
1/10/23 23:59,38.4669726
1/11/23 23:59,38.47900649
1/12/23 23:59,38.49104038
1/13/23 23:59,38.50307427
1/14/23 23:59,38.51510816
1/15/23 23:59,38.52714205
1/16/23 23:59,38.53917594
1/17/23 23:59,38.55120983
1/18/23 23:59,38.56324371
1/19/23 23:59,38.5752776
1/20/23 23:59,38.58731149
1/21/23 23:59,38.59934538
1/22/23 23:59,38.61137927
1/23/23 23:59,38.62341316
1/24/23 23:59,38.63544705
1/25/23 23:59,38.64748093
1/26/23 23:59,38.65951482
1/27/23 23:59,38.67154871
1/28/23 23:59,38.6835826
1/29/23 23:59,38.69561649
1/30/23 23:59,38.70765038
1/31/23 23:59,38.71968427
2/1/23 23:59,38.73171815
2/2/23 23:59,38.74375204
2/3/23 23:59,38.75578593
2/4/23 23:59,38.76781982
2/5/23 23:59,38.77985371
2/6/23 23:59,38.7918876
2/7/23 23:59,38.80392149
2/8/23 23:59,38.81595538
2/9/23 23:59,38.82798926
2/10/23 23:59,38.84002315
2/11/23 23:59,38.85205704
2/12/23 23:59,38.86409093
2/13/23 23:59,38.87612482
2/14/23 23:59,38.88815871
2/15/23 23:59,38.9001926
2/16/23 23:59,38.91222648
2/17/23 23:59,38.92426037
2/18/23 23:59,38.93629426
2/19/23 23:59,38.94832815
2/20/23 23:59,38.96036204
2/21/23 23:59,38.97239593
2/22/23 23:59,38.98442982
2/23/23 23:59,38.9964637
2/24/23 23:59,39.00849759
2/25/23 23:59,39.02053148
2/26/23 23:59,39.03256537
2/27/23 23:59,39.04459926
2/28/23 23:59,39.05663315
3/1/23 23:59,39.06866704
3/2/23 23:59,39.08070093
3/3/23 23:59,39.09273481
3/4/23 23:59,39.1047687
3/5/23 23:59,39.11680259
3/6/23 23:59,39.12883648
3/7/23 23:59,39.14087037
3/8/23 23:59,39.15290426
3/9/23 23:59,39.16493815
3/10/23 23:59,39.17697203
3/11/23 23:59,39.18900592
3/12/23 23:59,39.20103981
3/13/23 23:59,39.2130737
3/14/23 23:59,39.22510759
3/15/23 23:59,39.23714148
3/16/23 23:59,39.24917537
3/17/23 23:59,39.26120925
3/18/23 23:59,39.27324314
3/19/23 23:59,39.28527703
3/20/23 23:59,39.29731092
3/21/23 23:59,39.30934481
3/22/23 23:59,39.3213787
3/23/23 23:59,39.33341259
3/24/23 23:59,39.34544647
3/25/23 23:59,39.35748036
3/26/23 23:59,39.36951425
3/27/23 23:59,39.38154814
3/28/23 23:59,39.39358203
3/29/23 23:59,39.40561592
3/30/23 23:59,39.41764981
3/31/23 23:59,39.4296837
4/1/23 23:59,39.44171758
4/2/23 23:59,39.45375147
4/3/23 23:59,39.46578536
4/4/23 23:59,39.47781925
4/5/23 23:59,39.48985314
4/6/23 23:59,39.50188703
4/7/23 23:59,39.51392092
4/8/23 23:59,39.5259548
4/9/23 23:59,39.53798869
4/10/23 23:59,39.55002258
4/11/23 23:59,39.56205647
4/12/23 23:59,39.57409036
4/13/23 23:59,39.58612425
4/14/23 23:59,39.59815814
4/15/23 23:59,39.61019202
4/16/23 23:59,39.62222591
4/17/23 23:59,39.6342598
4/18/23 23:59,39.64629369
4/19/23 23:59,39.65832758
4/20/23 23:59,39.67036147
4/21/23 23:59,39.68239536
4/22/23 23:59,39.69442925
4/23/23 23:59,39.70646313
4/24/23 23:59,39.71849702
4/25/23 23:59,39.73053091
4/26/23 23:59,39.7425648
4/27/23 23:59,39.75459869
4/28/23 23:59,39.76663258
4/29/23 23:59,39.77866647
4/30/23 23:59,39.79070035
5/1/23 23:59,39.80273424
5/2/23 23:59,39.81476813
5/3/23 23:59,39.82680202
5/4/23 23:59,39.83883591
5/5/23 23:59,39.8508698
5/6/23 23:59,39.86290369
5/7/23 23:59,39.87493757
5/8/23 23:59,39.88697146
5/9/23 23:59,39.89900535
5/10/23 23:59,39.91103924
5/11/23 23:59,39.92307313
5/12/23 23:59,39.93510702
5/13/23 23:59,39.94714091
5/14/23 23:59,39.9591748
5/15/23 23:59,39.97120868
5/16/23 23:59,39.98324257
5/17/23 23:59,39.99527646
5/18/23 23:59,40.00731035
5/19/23 23:59,40.01934424
5/20/23 23:59,40.03137813
5/21/23 23:59,40.04341202
5/22/23 23:59,40.0554459
5/23/23 23:59,40.06747979
5/24/23 23:59,40.07951368
5/25/23 23:59,40.09154757
5/26/23 23:59,40.10358146
5/27/23 23:59,40.11561535
5/28/23 23:59,40.12764924
5/29/23 23:59,40.13968312
5/30/23 23:59,40.15171701
5/31/23 23:59,40.1637509
6/1/23 23:59,40.17578479
6/2/23 23:59,40.18781868
6/3/23 23:59,40.19985257
6/4/23 23:59,40.21188646
6/5/23 23:59,40.22392034
6/6/23 23:59,40.23595423
6/7/23 23:59,40.24798812
6/8/23 23:59,40.26002201
6/9/23 23:59,40.2720559
6/10/23 23:59,40.28408979
6/11/23 23:59,40.29612368
6/12/23 23:59,40.30815757
6/13/23 23:59,40.32019145
6/14/23 23:59,40.33222534
6/15/23 23:59,40.34425923
6/16/23 23:59,40.35629312
6/17/23 23:59,40.36832701
6/18/23 23:59,40.3803609
6/19/23 23:59,40.39239479
6/20/23 23:59,40.40442867
6/21/23 23:59,40.41646256
6/22/23 23:59,40.42849645
6/23/23 23:59,40.44053034
6/24/23 23:59,40.45256423
6/25/23 23:59,40.46459812
6/26/23 23:59,40.47663201
6/27/23 23:59,40.48866589
6/28/23 23:59,40.50069978
6/29/23 23:59,40.51273367
6/30/23 23:59,40.52476756
7/1/23 23:59,40.53680145
7/2/23 23:59,40.54883534
7/3/23 23:59,40.56086923
7/4/23 23:59,40.57290312
7/5/23 23:59,40.584937
7/6/23 23:59,40.59697089
7/7/23 23:59,40.60900478
7/8/23 23:59,40.62103867
7/9/23 23:59,40.63307256
7/10/23 23:59,40.64510645
7/11/23 23:59,40.65714034
7/12/23 23:59,40.66917422
7/13/23 23:59,40.68120811
7/14/23 23:59,40.693242
7/15/23 23:59,40.70527589
7/16/23 23:59,40.71730978
7/17/23 23:59,40.72934367
7/18/23 23:59,40.74137756
7/19/23 23:59,40.75341144
7/20/23 23:59,40.76544533
7/21/23 23:59,40.77747922
7/22/23 23:59,40.78951311
7/23/23 23:59,40.801547
7/24/23 23:59,40.81358089
7/25/23 23:59,40.82561478
7/26/23 23:59,40.83764867
7/27/23 23:59,40.84968255
7/28/23 23:59,40.86171644
7/29/23 23:59,40.87375033
7/30/23 23:59,40.88578422
7/31/23 23:59,40.89781811
8/1/23 23:59,40.909852
8/2/23 23:59,40.92188589
8/3/23 23:59,40.93391977
8/4/23 23:59,40.94595366
8/5/23 23:59,40.95798755
8/6/23 23:59,40.97002144
8/7/23 23:59,40.98205533
8/8/23 23:59,40.99408922
8/9/23 23:59,41.00612311
8/10/23 23:59,41.01815699
8/11/23 23:59,41.03019088
8/12/23 23:59,41.04222477
8/13/23 23:59,41.05425866
8/14/23 23:59,41.06629255
8/15/23 23:59,41.07832644
8/16/23 23:59,41.09036033
8/17/23 23:59,41.10239421
8/18/23 23:59,41.1144281
8/19/23 23:59,41.12646199
8/20/23 23:59,41.13849588
8/21/23 23:59,41.15052977
8/22/23 23:59,41.16256366
8/23/23 23:59,41.17459755
8/24/23 23:59,41.18663144
8/25/23 23:59,41.19866532
8/26/23 23:59,41.21069921
8/27/23 23:59,41.2227331
8/28/23 23:59,41.23476699
8/29/23 23:59,41.24680088
8/30/23 23:59,41.25883477
8/31/23 23:59,41.27086866
9/1/23 23:59,41.28290254
9/2/23 23:59,41.29493643
9/3/23 23:59,41.30697032
9/4/23 23:59,41.31900421
9/5/23 23:59,41.3310381
9/6/23 23:59,41.34307199
9/7/23 23:59,41.35510588
9/8/23 23:59,41.36713976
9/9/23 23:59,41.37917365
9/10/23 23:59,41.39120754
9/11/23 23:59,41.40324143
9/12/23 23:59,41.41527532
9/13/23 23:59,41.42730921
9/14/23 23:59,41.4393431
9/15/23 23:59,41.45137699
9/16/23 23:59,41.46341087
9/17/23 23:59,41.47544476
9/18/23 23:59,41.48747865
9/19/23 23:59,41.49951254
9/20/23 23:59,41.51154643
9/21/23 23:59,41.52358032
9/22/23 23:59,41.53561421
9/23/23 23:59,41.54764809
9/24/23 23:59,41.55968198
9/25/23 23:59,41.57171587
9/26/23 23:59,41.58374976
9/27/23 23:59,41.59578365
9/28/23 23:59,41.60781754
9/29/23 23:59,41.61985143
9/30/23 23:59,41.63188531
10/1/23 23:59,41.6439192
10/2/23 23:59,41.65595309
10/3/23 23:59,41.66798698
10/4/23 23:59,41.68002087
10/5/23 23:59,41.69205476
10/6/23 23:59,41.70408865
10/7/23 23:59,41.71612254
10/8/23 23:59,41.72815642
10/9/23 23:59,41.74019031
10/10/23 23:59,41.7522242
10/11/23 23:59,41.76425809
10/12/23 23:59,41.77629198
10/13/23 23:59,41.78832587
10/14/23 23:59,41.80035976
10/15/23 23:59,41.81239364
10/16/23 23:59,41.82442753
10/17/23 23:59,41.83646142
10/18/23 23:59,41.84849531
10/19/23 23:59,41.8605292
10/20/23 23:59,41.87256309
10/21/23 23:59,41.88459698
10/22/23 23:59,41.89663086
10/23/23 23:59,41.90866475
10/24/23 23:59,41.92069864
10/25/23 23:59,41.93273253
10/26/23 23:59,41.94476642
10/27/23 23:59,41.95680031
10/28/23 23:59,41.9688342
10/29/23 23:59,41.98086808
10/30/23 23:59,41.99290197
10/31/23 23:59,42.00493586
11/1/23 23:59,42.01696975
11/2/23 23:59,42.02900364
11/3/23 23:59,42.04103753
11/4/23 23:59,42.05307142
11/5/23 23:59,42.06510531
11/6/23 23:59,42.07713919
11/7/23 23:59,42.08917308
11/8/23 23:59,42.10120697
11/9/23 23:59,42.11324086
11/10/23 23:59,42.12527475
11/11/23 23:59,42.13730864
11/12/23 23:59,42.14934253
11/13/23 23:59,42.16137641
11/14/23 23:59,42.1734103
11/15/23 23:59,42.18544419
11/16/23 23:59,42.19747808
11/17/23 23:59,42.20951197
11/18/23 23:59,42.22154586
11/19/23 23:59,42.23357975
11/20/23 23:59,42.24561363
11/21/23 23:59,42.25764752
11/22/23 23:59,42.26968141
11/23/23 23:59,42.2817153
11/24/23 23:59,42.29374919
11/25/23 23:59,42.30578308
11/26/23 23:59,42.31781697
11/27/23 23:59,42.32985086
11/28/23 23:59,42.34188474
11/29/23 23:59,42.35391863
11/30/23 23:59,42.36595252
12/1/23 23:59,42.37798641
12/2/23 23:59,42.3900203
12/3/23 23:59,42.40205419
12/4/23 23:59,42.41408808
12/5/23 23:59,42.42612196
12/6/23 23:59,42.43815585
12/7/23 23:59,42.45018974
12/8/23 23:59,42.46222363
12/9/23 23:59,42.47425752
12/10/23 23:59,42.48629141
12/11/23 23:59,42.4983253
12/12/23 23:59,42.51035918
12/13/23 23:59,42.52239307
12/14/23 23:59,42.53442696
12/15/23 23:59,42.54646085
12/16/23 23:59,42.55849474
12/17/23 23:59,42.57052863
12/18/23 23:59,42.58256252
12/19/23 23:59,42.59459641
12/20/23 23:59,42.60663029
12/21/23 23:59,42.61866418
12/22/23 23:59,42.63069807
12/23/23 23:59,42.64273196
12/24/23 23:59,42.65476585
12/25/23 23:59,42.66679974
12/26/23 23:59,42.67883363
12/27/23 23:59,42.69086751
12/28/23 23:59,42.7029014
12/29/23 23:59,42.71493529
12/30/23 23:59,42.72696918
12/31/23 23:59,42.73900307
